Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score,Policy_Type,Total_Premium_Paid,Policy_Maturity_Amount,Years_Completed,Policy_Term,Market_Return_Comparison,Estimated_Alternative_Growth
635,Rajesh Nair,39,Male,Single,Ahmedabad,Gujarat,Mechanic,730142,1014387,756,20,Car Insurance,15,2,1,On-time,Monthly,0.8853840467028857,56,4,0.53,Term,119616,279249.45213455596,8,21,1.12,296164.8112956802
636,Sunita Malhotra,64,Male,Married,Bangalore,Karnataka,Doctor,1986324,597668,412,30,Retirement Plans,7,1,0,On-time,Monthly,0.7615354973106634,94,5,0.67,Term,406309,932281.5412664969,5,17,1.15,817232.5274959372
637,Suman Gupta,45,Female,Single,Delhi,Delhi,Lawyer,583946,419886,640,44,Life Insurance,16,2,0,Late,Monthly,0.1509778618443932,49,8,0.64,Whole Life,106231,153177.86163499625,14,25,1.12,519162.8251532457
638,Neha Gupta,39,Female,Married,Lucknow,Uttar Pradesh,Mechanic,1587882,448190,563,19,Car Insurance,1,5,2,On-time,Lump Sum,0.7809880879838073,50,5,0.61,Money Back,289458,649380.5853169007,4,27,1.15,506263.85111249983
639,Sunita Sharma,45,Male,Married,Mumbai,Maharashtra,Government Employee,1006779,315394,564,29,Retirement Plans,9,3,1,Late,Yearly,0.9319009244679424,14,3,0.58,Whole Life,39623,71148.76071718018,10,13,1.12,123063.02355922271
640,Priya Singh,22,Female,Married,Indore,Madhya Pradesh,Teacher,867291,556002,439,13,Investment Plans,19,4,3,On-time,Yearly,0.560774942963126,8,9,0.58,Money Back,218747,399838.78942067176,15,15,1.15,1779957.8201943703
641,Pankaj Iyer,50,Male,Single,Pune,Maharashtra,Government Employee,1040742,932222,804,11,Life Insurance,11,1,1,On-time,Lump Sum,0.101698594460753,86,8,0.6,Whole Life,478298,656953.7650005814,18,21,1.15,5919154.7084849365
642,Sunita Das,23,Male,Single,Hyderabad,Telangana,Lawyer,1342246,1400742,370,41,Life Insurance,19,3,3,Late,Lump Sum,0.9107502130452544,10,10,0.62,Whole Life,496840,648267.8729236168,13,18,1.06,1059724.076770782
643,Meena Bose,48,Female,Married,Ahmedabad,Gujarat,Mechanic,778160,60117,831,25,Investment Plans,14,4,3,Late,Monthly,0.9682932418525418,78,10,0.72,ULIP,125228,268779.49859382387,8,24,1.15,383075.3150300415
644,Neha Pandey,46,Female,Single,Delhi,Delhi,Software Engineer,1715302,388910,528,25,Car Insurance,5,2,0,On-time,Yearly,0.338298271923367,23,9,0.7,Whole Life,446346,823686.6843619321,9,25,1.15,1570190.0113932882
645,Vikram Verma,40,Male,Single,Ahmedabad,Gujarat,Businessman,554554,782207,791,43,Health Insurance,6,2,3,Late,Monthly,0.5266379853477761,92,10,0.6,Endowment,202828,358580.82060304115,16,21,1.06,515254.45150142576
646,Divya Joshi,64,Male,Married,Pune,Maharashtra,Software Engineer,1379589,110358,691,39,Retirement Plans,17,3,1,On-time,Lump Sum,0.4301332426107762,74,2,0.73,ULIP,379768,815878.6452725223,19,23,1.12,3270851.2816489656
647,Dinesh Patel,34,Female,Single,Bangalore,Karnataka,Teacher,692124,527298,405,5,Investment Plans,10,2,2,Late,Monthly,0.8477069012886045,56,2,0.42,Whole Life,177364,389343.5587616569,16,22,1.06,450566.9362025898
648,Rohit Kumar,65,Male,Married,Patna,Bihar,Teacher,866830,404794,331,10,Life Insurance,12,4,0,On-time,Lump Sum,0.7245400536560013,97,5,0.49,Term,393929,554092.896256367,7,11,1.06,592323.5642942077
649,Kavita Ghosh,30,Female,Married,Chennai,Tamil Nadu,Lawyer,1360301,1040493,425,49,Life Insurance,11,2,1,Late,Yearly,0.5760405201279656,11,8,0.63,Endowment,368350,734229.3639531159,14,12,1.12,1800167.8101985112
650,Divya Yadav,44,Male,Married,Kolkata,West Bengal,Lawyer,1281839,522172,570,12,Health Insurance,18,1,0,Late,Monthly,0.6518113912824135,53,9,0.67,Endowment,89274,122837.48044363552,14,19,1.15,631676.5564189887
651,Suman Sharma,35,Male,Single,Jaipur,Rajasthan,Teacher,1413257,724537,493,16,Health Insurance,12,1,0,Late,Monthly,0.8370171283176692,16,2,0.56,Endowment,153541,334226.14670918137,4,18,1.12,241599.73605376008
652,Amit Iyer,52,Male,Single,Lucknow,Uttar Pradesh,Doctor,1569005,1067547,695,34,Retirement Plans,4,0,0,Late,Monthly,0.6605261352473848,5,9,0.66,ULIP,73947,151890.22182263204,15,29,1.15,601711.2962916662
653,Meena Mehta,65,Female,Single,Patna,Bihar,Electrician,1829203,1068070,307,21,Investment Plans,7,0,3,On-time,Monthly,0.1259771755965181,43,10,0.61,Whole Life,173606,424223.44928015926,3,17,1.15,264033.02524999995
654,Dinesh Nair,35,Male,Married,Indore,Madhya Pradesh,Government Employee,1846707,771198,779,8,Investment Plans,9,1,0,On-time,Monthly,0.2724596529002459,5,2,0.65,Whole Life,214692,276876.55478187057,5,19,1.12,378360.66064957454
655,Sneha Das,59,Female,Single,Pune,Maharashtra,Journalist,1811853,1414269,563,43,Retirement Plans,13,1,1,Late,Lump Sum,0.798398097210744,4,7,0.68,Term,68874,87757.26292394292,1,28,1.06,73006.44
656,Sunita Ghosh,53,Male,Married,Ahmedabad,Gujarat,Bank Manager,806567,52296,494,8,Life Insurance,2,3,3,Late,Monthly,0.3360480509388228,80,2,0.47,Term,69708,109221.50558352769,3,12,1.12,97934.72102400003
657,Meena Patel,47,Male,Married,Bangalore,Karnataka,Bank Manager,1438717,398013,535,45,Investment Plans,16,2,0,On-time,Lump Sum,0.8601232144341351,13,7,0.74,Endowment,94553,145632.17476856546,15,14,1.15,769383.588222185
658,Arun Gupta,23,Male,Single,Mumbai,Maharashtra,Electrician,1583432,484068,546,31,Retirement Plans,20,1,3,On-time,Monthly,0.2745203890380335,88,4,0.71,Term,88344,134377.62353278176,8,12,1.12,218736.4908465888
659,Divya Chopra,48,Female,Single,Bangalore,Karnataka,Shop Owner,1934442,511141,731,16,Investment Plans,7,5,0,Late,Yearly,0.1132449826675315,8,4,0.71,ULIP,331282,787831.978927421,4,25,1.12,521278.6406195202
660,Suman Nair,53,Male,Married,Lucknow,Uttar Pradesh,Farmer,440534,1035402,413,30,Car Insurance,12,0,0,On-time,Lump Sum,0.5474109782584209,84,8,0.45,Whole Life,205374,313074.1916222602,2,26,1.15,271607.11499999993
661,Pankaj Reddy,41,Male,Married,Patna,Bihar,Shop Owner,724447,1346645,754,2,Health Insurance,3,2,0,On-time,Lump Sum,0.1853740880054643,37,6,0.42,Endowment,67638,105077.97624865484,10,24,1.06,121129.35649876558
662,Rahul Ghosh,39,Female,Single,Mumbai,Maharashtra,Mechanic,1353156,930313,852,29,Retirement Plans,14,1,2,Late,Yearly,0.6478194391119637,38,7,0.7,Term,98249,214891.95584959327,4,12,1.12,154596.70360064006
663,Pooja Malhotra,28,Female,Married,Kolkata,West Bengal,Teacher,451396,1047913,718,32,Life Insurance,1,1,2,Late,Monthly,0.2482976912580229,89,10,0.49,ULIP,388009,692464.8384882091,3,21,1.15,590113.187875
664,Anjali Das,37,Male,Single,Ahmedabad,Gujarat,Teacher,327637,399500,703,12,Life Insurance,0,0,1,Late,Yearly,0.3549571040872288,83,7,0.46,ULIP,22719,50202.713286504186,2,18,1.15,30045.877499999995
665,Suresh Verma,63,Female,Married,Indore,Madhya Pradesh,Plumber,329212,970255,667,39,Life Insurance,19,4,3,Late,Monthly,0.0939935419600808,94,2,0.49,Term,173962,223536.99575288023,17,21,1.12,1194430.205029935
666,Arun Das,39,Male,Married,Bangalore,Karnataka,Civil Engineer,1086587,798802,711,39,Life Insurance,7,5,0,On-time,Lump Sum,0.479923687960895,82,6,0.61,Whole Life,490452,899411.7472033483,13,24,1.06,1046098.9310449713
667,Meena Yadav,59,Male,Single,Bangalore,Karnataka,Bank Manager,986386,248869,473,37,Retirement Plans,7,5,0,On-time,Yearly,0.4607031747751875,51,1,0.55,Term,449725,559321.9392451547,5,11,1.12,792569.1134771203
668,Suman Gupta,25,Female,Married,Patna,Bihar,Mechanic,1755290,542014,788,38,Health Insurance,10,3,1,Late,Lump Sum,0.6812664205096148,91,8,0.79,Endowment,62534,80134.14205234028,9,27,1.06,105649.8772222744
669,Amit Gupta,24,Female,Single,Lucknow,Uttar Pradesh,Shop Owner,1274620,1023116,776,2,Car Insurance,12,3,1,Late,Yearly,0.6101403368634843,84,3,0.56,Term,112241,266950.4800610791,6,29,1.06,159216.00367872577
670,Vikram Ghosh,51,Female,Single,Kolkata,West Bengal,Plumber,1982422,573417,552,8,Retirement Plans,10,1,3,Late,Lump Sum,0.3800042020012512,55,2,0.65,ULIP,432003,596604.3434765887,5,21,1.06,578117.4641999329
671,Suman Malhotra,46,Male,Single,Kolkata,West Bengal,Businessman,697349,1158555,456,11,Investment Plans,6,4,0,Late,Lump Sum,0.2113978503594729,23,7,0.41,Term,146209,276648.9041952104,10,13,1.06,261838.05086383419
672,Divya Patel,26,Female,Married,Jaipur,Rajasthan,Journalist,1503193,221985,768,43,Investment Plans,17,5,1,Late,Monthly,0.6402525142755701,78,4,0.79,Whole Life,462061,801409.8188032706,8,25,1.12,1144046.0212019568
673,Pankaj Bose,43,Female,Married,Kolkata,West Bengal,Software Engineer,1000880,672358,854,17,Car Insurance,5,3,3,Late,Yearly,0.9276699655787348,85,4,0.57,Money Back,209004,345179.7879298241,7,25,1.15,555954.7950974903
674,Kavita Iyer,48,Female,Married,Patna,Bihar,Journalist,757376,1329679,744,14,Health Insurance,5,0,0,Late,Yearly,0.3059013214315709,98,6,0.46,Term,112124,265709.58826739166,7,10,1.15,298252.06907767797
675,Meena Iyer,28,Male,Single,Bangalore,Karnataka,Journalist,1994401,633455,310,17,Health Insurance,17,0,1,Late,Monthly,0.7159836900079797,50,4,0.66,Whole Life,111659,137158.6122587207,6,11,1.15,258274.05202892172
676,Arun Ghosh,55,Male,Married,Patna,Bihar,Lawyer,1873518,1374968,449,33,Health Insurance,0,0,1,On-time,Lump Sum,0.0595686238305415,88,2,0.53,Whole Life,184134,379854.9250965327,3,12,1.15,280044.79724999995
677,Rohit Das,51,Female,Single,Indore,Madhya Pradesh,Civil Engineer,1550984,418543,876,44,Life Insurance,3,0,0,On-time,Monthly,0.731169903126291,43,6,0.75,ULIP,95713,234727.782926446,19,29,1.15,1362165.559557434
678,Sunita Mehta,59,Female,Single,Patna,Bihar,Plumber,1118841,203311,573,34,Retirement Plans,13,3,3,Late,Yearly,0.6118693908710217,50,9,0.7,Whole Life,238335,459561.9892069915,15,26,1.15,1939346.5833864019
679,Manish Bose,51,Female,Married,Indore,Madhya Pradesh,Businessman,1462403,687128,771,10,Investment Plans,9,5,1,On-time,Lump Sum,0.1621072367232493,50,10,0.69,Whole Life,473677,1145289.0293529835,4,29,1.12,745339.9298867203
680,Suman Das,65,Male,Single,Bangalore,Karnataka,Doctor,1173176,256763,679,7,Life Insurance,9,0,2,Late,Lump Sum,0.8328253501415938,91,9,0.65,Whole Life,95418,120983.84502342796,12,10,1.06,191999.76294960463
681,Rahul Singh,54,Male,Single,Jaipur,Rajasthan,Businessman,216123,874220,694,27,Investment Plans,6,3,1,On-time,Yearly,0.534351140919356,57,7,0.45,Whole Life,479888,837131.6547950195,6,29,1.15,1110010.1046942493
682,Divya Das,63,Female,Single,Patna,Bihar,Lawyer,353348,121821,894,31,Car Insurance,0,3,2,Late,Monthly,0.964950371769986,75,4,0.54,Endowment,148232,228011.2225708528,19,15,1.12,1276686.89089494
683,Amit Ghosh,33,Female,Married,Patna,Bihar,Teacher,1052053,1022743,572,11,Health Insurance,4,0,1,On-time,Lump Sum,0.8588856269750339,42,2,0.44,Endowment,448048,963333.3332329917,4,24,1.15,783638.7522999997
684,Sunita Nair,60,Male,Married,Delhi,Delhi,Nurse,1257773,973348,613,10,Retirement Plans,3,0,2,On-time,Yearly,0.0649827236634063,86,9,0.55,ULIP,183038,453144.6539055655,15,23,1.15,1489391.486478613
685,Rajesh Patel,62,Male,Married,Delhi,Delhi,Farmer,1581943,815299,510,15,Car Insurance,0,1,0,Late,Yearly,0.5469307726515473,89,2,0.52,Term,485761,744909.1895618744,9,29,1.06,820682.988604107
686,Dinesh Yadav,24,Male,Married,Hyderabad,Telangana,Teacher,235832,1234014,784,32,Retirement Plans,8,1,2,On-time,Yearly,0.4362735629576003,42,2,0.41,Whole Life,426203,873898.1309736713,5,24,1.06,570355.7558498529
687,Rahul Singh,38,Female,Single,Indore,Madhya Pradesh,Farmer,1742824,399375,816,43,Investment Plans,12,1,2,On-time,Lump Sum,0.1333414460010484,46,5,0.8,Term,188383,274573.2942578316,13,23,1.06,401807.4244310245
688,Arun Das,62,Female,Married,Bangalore,Karnataka,Journalist,1937904,1128352,332,47,Life Insurance,2,5,3,On-time,Monthly,0.8842827083607748,24,7,0.63,Term,313719,607024.0947741361,18,14,1.15,3882414.929586128
689,Meena Chopra,64,Male,Married,Jaipur,Rajasthan,Mechanic,678843,916888,346,12,Investment Plans,0,1,2,On-time,Lump Sum,0.3971558763001486,9,8,0.39,ULIP,345996,623869.6200634828,5,15,1.15,695921.5414462498
690,Divya Saxena,48,Female,Married,Kolkata,West Bengal,Shop Owner,528522,451541,621,46,Investment Plans,17,5,3,On-time,Lump Sum,0.0727535456675451,6,2,0.57,Whole Life,278722,686661.4503312297,16,26,1.15,2608174.805113887
691,Suman Sharma,65,Male,Married,Ahmedabad,Gujarat,Lawyer,1031033,1237165,309,30,Health Insurance,6,5,3,On-time,Monthly,0.2999895055251177,40,1,0.4,Whole Life,152079,302802.2848357277,19,20,1.06,460130.146677979
692,Sneha Mehta,34,Male,Single,Delhi,Delhi,Civil Engineer,1458411,640861,833,32,Retirement Plans,2,5,1,Late,Monthly,0.9505244439271376,76,1,0.62,Money Back,222053,367355.21997329267,14,25,1.12,1085197.944232415
693,Kavita Malhotra,64,Male,Single,Bangalore,Karnataka,Software Engineer,922150,1055439,503,47,Car Insurance,6,0,0,On-time,Monthly,0.8626200887949992,98,7,0.54,Term,96242,129765.44848793982,16,21,1.15,900596.148110916
694,Suman Verma,48,Male,Married,Bangalore,Karnataka,Shop Owner,1000622,127504,825,50,Retirement Plans,2,0,0,On-time,Monthly,0.8095429297732832,86,5,0.68,Term,198589,277353.5434131345,15,24,1.15,1615930.9318737162
695,Rohit Saxena,55,Female,Single,Lucknow,Uttar Pradesh,Bank Manager,951765,770828,326,50,Health Insurance,6,0,1,On-time,Yearly,0.7997104728240982,14,4,0.51,Endowment,49257,73536.36682419038,4,13,1.15,86150.80085624997
696,Rohit Singh,58,Female,Married,Delhi,Delhi,Government Employee,755373,785512,622,49,Health Insurance,5,2,2,Late,Monthly,0.5868612731309762,5,5,0.55,Money Back,455423,695092.3867498573,7,27,1.12,1006795.1586050998
697,Arun Sharma,44,Female,Single,Indore,Madhya Pradesh,Shop Owner,843664,89387,796,40,Retirement Plans,8,2,0,Late,Lump Sum,0.1902696032780386,88,7,0.68,Endowment,164353,378965.29124067386,16,12,1.15,1537953.063428372
698,Sneha Reddy,48,Female,Married,Kolkata,West Bengal,Electrician,1215958,1235170,783,39,Life Insurance,2,3,0,Late,Yearly,0.5361693809459473,12,5,0.57,Endowment,343390,662601.7812488371,8,17,1.12,850220.9951078752
699,Rohit Kumar,40,Male,Married,Delhi,Delhi,Teacher,1291797,1011968,362,31,Life Insurance,5,5,0,On-time,Lump Sum,0.5503330221993826,64,8,0.54,Endowment,283579,533244.2726336209,17,12,1.15,3051668.4851511526
700,Rahul Sharma,38,Male,Married,Kolkata,West Bengal,Electrician,1326166,717018,833,25,Health Insurance,14,5,1,Late,Yearly,0.6119983727108704,90,2,0.65,ULIP,249947,337228.3757822239,16,17,1.12,1532273.5017285035
701,Dinesh Nair,65,Male,Single,Bangalore,Karnataka,Bank Manager,1214781,885925,825,31,Life Insurance,15,4,2,Late,Monthly,0.0251900661800628,52,1,0.62,ULIP,251758,583620.7635937472,10,27,1.15,1018501.5244263512
702,Vikram Mehta,32,Female,Single,Patna,Bihar,Businessman,1025121,247669,671,8,Health Insurance,15,0,2,Late,Yearly,0.9535199797138256,33,4,0.61,Endowment,111357,238265.96207110325,10,19,1.06,199423.42694392262
703,Meena Chopra,28,Female,Single,Pune,Maharashtra,Businessman,712192,420257,871,8,Life Insurance,8,4,2,On-time,Lump Sum,0.4449616275512785,66,6,0.57,Money Back,177732,228913.2832863744,2,29,1.06,199699.67520000003
704,Pankaj Pandey,32,Male,Single,Chennai,Tamil Nadu,Nurse,1147267,1093521,668,5,Life Insurance,17,2,0,On-time,Monthly,0.947689451263972,44,6,0.57,Term,418300,886873.6475225759,9,26,1.06,706709.0485508264
705,Suresh Kumar,42,Male,Single,Lucknow,Uttar Pradesh,Nurse,1944176,899976,660,35,Car Insurance,6,3,0,Late,Monthly,0.6904705564524171,75,6,0.71,Money Back,495413,944554.268528884,17,17,1.06,1334034.6441150943
706,Rahul Chopra,22,Male,Single,Chennai,Tamil Nadu,Lawyer,447297,1047085,503,45,Investment Plans,6,0,1,Late,Monthly,0.7971267268889773,34,5,0.44,Whole Life,426723,557403.9101270331,11,20,1.15,1985282.4137026577
707,Kavita Agarwal,36,Male,Single,Lucknow,Uttar Pradesh,Mechanic,576865,708966,450,34,Life Insurance,8,2,3,On-time,Monthly,0.9411216774839336,44,1,0.43,ULIP,223667,401659.148465427,10,14,1.06,400553.5317426506
708,Vikram Verma,23,Male,Married,Ahmedabad,Gujarat,Journalist,648587,897943,408,25,Retirement Plans,20,5,0,Late,Yearly,0.9402124800387932,98,8,0.53,Term,103807,189977.72772154142,17,22,1.12,712743.1065033885
709,Priya Nair,41,Male,Single,Lucknow,Uttar Pradesh,Plumber,1426300,412638,464,2,Life Insurance,15,2,2,On-time,Yearly,0.0551524441342172,21,7,0.62,Term,458755,649370.8689243846,4,14,1.06,579167.6177848
710,Arun Iyer,34,Male,Married,Kolkata,West Bengal,Doctor,1998499,525668,636,48,Car Insurance,11,2,2,On-time,Monthly,0.8787749609820855,48,2,0.76,Whole Life,398097,967139.8737942829,16,22,1.06,1011306.3846183125
711,Pooja Sharma,53,Female,Single,Mumbai,Maharashtra,Doctor,1534160,1463658,499,50,Health Insurance,4,2,1,On-time,Yearly,0.631430398876124,6,7,0.58,Whole Life,158563,365482.63827651466,15,15,1.06,380005.45677246636
712,Arun Verma,53,Male,Married,Lucknow,Uttar Pradesh,Shop Owner,1992667,1033395,325,46,Retirement Plans,14,5,2,On-time,Lump Sum,0.7933072611200439,33,7,0.7,Endowment,278778,576994.9219027145,5,14,1.15,560722.1340168748
713,Suresh Nair,59,Female,Single,Delhi,Delhi,Nurse,921381,477775,615,12,Health Insurance,15,2,3,On-time,Yearly,0.2775156076695351,8,1,0.54,ULIP,201264,362473.28992599406,6,18,1.06,285496.8306090917
714,Arun Agarwal,46,Female,Single,Hyderabad,Telangana,Civil Engineer,1658340,144502,359,11,Investment Plans,13,1,1,On-time,Monthly,0.7947102566795959,23,10,0.7,ULIP,493611,856560.8009711921,17,25,1.12,3389153.308969955
715,Amit Pandey,49,Male,Single,Bangalore,Karnataka,Lawyer,891033,1098770,771,30,Life Insurance,15,5,1,On-time,Monthly,0.5318336316543475,47,8,0.61,Money Back,405941,830663.0662973432,1,11,1.06,430297.46
716,Rohit Chopra,33,Female,Married,Kolkata,West Bengal,Bank Manager,880469,1239356,338,43,Investment Plans,6,2,0,Late,Lump Sum,0.0102990137202912,68,2,0.42,Endowment,346032,660596.3448249934,19,10,1.06,1046954.2469063738
717,Rohit Nair,42,Male,Married,Mumbai,Maharashtra,Journalist,1215610,1315700,800,17,Health Insurance,4,4,1,On-time,Monthly,0.9375667879116456,98,6,0.54,Endowment,93609,119908.92011904667,4,17,1.06,118179.20574864002
718,Dinesh Bose,46,Male,Married,Bangalore,Karnataka,Plumber,1790592,759614,433,2,Car Insurance,3,0,3,On-time,Monthly,0.1795569441943371,89,9,0.6,Endowment,291221,543492.1940408081,17,28,1.12,1999535.2935642423
719,Rohit Malhotra,33,Female,Single,Pune,Maharashtra,Civil Engineer,347956,968999,666,8,Health Insurance,3,4,2,On-time,Yearly,0.0937835877787742,6,8,0.41,Endowment,268512,603702.1624915515,9,20,1.06,453645.37423973106
720,Anjali Ghosh,36,Male,Single,Indore,Madhya Pradesh,Journalist,711020,179550,777,8,Health Insurance,14,5,0,On-time,Yearly,0.6046017779185717,29,1,0.56,ULIP,273973,492332.72508033284,2,21,1.12,343671.73120000004
721,Priya Sharma,25,Male,Single,Patna,Bihar,Businessman,1864218,1002819,826,6,Retirement Plans,7,5,2,On-time,Lump Sum,0.3991159801639941,12,2,0.63,ULIP,303097,384188.6476230559,8,21,1.12,750457.0108454284
722,Sunita Mehta,43,Male,Married,Bangalore,Karnataka,Teacher,261521,1161965,608,21,Investment Plans,13,4,0,Late,Yearly,0.2192270358955975,33,5,0.42,Endowment,490135,1089159.204831621,15,16,1.06,1174637.0499749172
723,Rahul Agarwal,50,Male,Married,Mumbai,Maharashtra,Doctor,470076,1415919,892,2,Health Insurance,4,3,3,Late,Monthly,0.6792412186228848,53,1,0.36,Money Back,396826,580069.4994728572,7,22,1.12,877255.8601753257
724,Suman Joshi,29,Female,Single,Kolkata,West Bengal,Software Engineer,1695372,493117,820,38,Retirement Plans,12,4,1,On-time,Lump Sum,0.233745445473159,58,2,0.74,Term,350033,537723.1747078743,6,17,1.15,809647.5989740151
725,Divya Reddy,48,Female,Single,Bangalore,Karnataka,Teacher,510592,972229,621,17,Investment Plans,5,1,2,On-time,Yearly,0.5875013133460203,28,10,0.48,Term,174893,247319.38475208485,1,18,1.06,185386.58000000002
726,Rajesh Chopra,46,Female,Single,Mumbai,Maharashtra,Nurse,248885,1466514,369,27,Retirement Plans,13,4,2,On-time,Monthly,0.9123930038647632,85,5,0.34,Money Back,450783,734451.5388643588,15,16,1.06,1080327.6919600582
727,Suresh Verma,49,Female,Single,Jaipur,Rajasthan,Government Employee,1572830,237735,581,12,Life Insurance,6,2,1,On-time,Yearly,0.7165019122024946,58,3,0.63,Endowment,135374,295626.6218304212,7,24,1.12,299268.7848461909
728,Divya Bose,64,Male,Single,Kolkata,West Bengal,Civil Engineer,1908594,286693,446,19,Retirement Plans,8,2,2,On-time,Monthly,0.8480909287103741,42,7,0.7,ULIP,44860,84121.54455455061,17,11,1.12,308010.5942541641
729,Suresh Malhotra,42,Female,Married,Patna,Bihar,Farmer,1672939,109323,886,18,Retirement Plans,1,3,3,Late,Lump Sum,0.3520488943635945,32,5,0.73,Term,172267,252602.96719035704,2,29,1.06,193559.20120000004
730,Kavita Iyer,64,Male,Married,Mumbai,Maharashtra,Shop Owner,797309,773802,424,17,Retirement Plans,8,1,3,On-time,Yearly,0.1736738876676463,77,5,0.46,Whole Life,97475,228206.43292823125,9,21,1.15,342904.99155489414
731,Suman Iyer,28,Female,Single,Kolkata,West Bengal,Doctor,1475378,1274446,696,10,Retirement Plans,6,4,1,Late,Lump Sum,0.5877466019447123,58,5,0.55,Whole Life,369410,865696.2329489378,9,10,1.12,1024403.0237896744
