Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score
952,Vikram Agarwal,27,Male,Married,Ahmedabad,Gujarat,Businessman,422995,489264,478,1,Car Insurance,0,3,3,On-time,Monthly,0.4600737484765859,23,7,0.39
953,Rahul Singh,64,Male,Single,Delhi,Delhi,Journalist,445948,760107,613,11,Car Insurance,3,5,1,Late,Monthly,0.42657529583838,44,8,0.44
954,Priya Mehta,50,Female,Single,Delhi,Delhi,Journalist,974212,472752,384,9,Investment Plans,11,4,3,Late,Lump Sum,0.0356364072714825,60,6,0.52
955,Meena Agarwal,40,Female,Married,Ahmedabad,Gujarat,Farmer,247207,1411141,705,37,Retirement Plans,16,2,0,On-time,Lump Sum,0.3382150815331848,3,10,0.51
956,Suman Bose,63,Female,Single,Patna,Bihar,Civil Engineer,912298,1409397,460,5,Retirement Plans,18,4,1,Late,Lump Sum,0.7989595126076465,31,2,0.42
957,Sunita Reddy,25,Male,Single,Bangalore,Karnataka,Farmer,1604451,506191,755,32,Health Insurance,1,0,3,On-time,Lump Sum,0.0613505164111835,33,1,0.64
958,Anjali Yadav,60,Male,Married,Patna,Bihar,Lawyer,1036348,276846,422,45,Health Insurance,19,1,1,On-time,Lump Sum,0.3310033730812282,81,2,0.63
959,Sunita Mehta,49,Female,Married,Pune,Maharashtra,Businessman,1713184,656964,651,44,Health Insurance,17,4,1,Late,Yearly,0.6483452041288498,97,4,0.75
960,Sunita Saxena,35,Male,Single,Pune,Maharashtra,Businessman,1162888,1432010,414,5,Health Insurance,17,5,0,On-time,Lump Sum,0.3812231711370513,89,10,0.52
961,Arun Sharma,49,Male,Married,Pune,Maharashtra,Electrician,354330,513663,380,23,Investment Plans,2,0,2,Late,Lump Sum,0.0680751396682817,42,7,0.41
962,Pooja Patel,62,Female,Single,Chennai,Tamil Nadu,Plumber,1658545,478612,601,27,Health Insurance,1,0,0,On-time,Monthly,0.2645299387833665,48,2,0.61
963,Pankaj Nair,35,Male,Married,Hyderabad,Telangana,Government Employee,301825,519528,764,15,Life Insurance,7,1,1,On-time,Monthly,0.5440678226400106,47,3,0.46
964,Meena Patel,43,Male,Single,Delhi,Delhi,Plumber,970262,127084,656,40,Health Insurance,12,1,3,Late,Lump Sum,0.5859692321178711,16,2,0.64
965,Sunita Iyer,46,Female,Married,Indore,Madhya Pradesh,Government Employee,1932391,704930,373,35,Retirement Plans,13,1,2,Late,Yearly,0.9262689709225796,79,8,0.72
966,Priya Agarwal,59,Female,Single,Hyderabad,Telangana,Electrician,444674,205861,641,26,Retirement Plans,19,2,2,Late,Monthly,0.5381207539352706,93,6,0.6
967,Amit Pandey,54,Female,Single,Ahmedabad,Gujarat,Civil Engineer,643133,252545,513,10,Health Insurance,10,2,2,Late,Yearly,0.5688756217051217,54,2,0.48
968,Arun Sharma,60,Female,Married,Hyderabad,Telangana,Doctor,1144164,1490548,713,26,Life Insurance,15,4,0,Late,Lump Sum,0.8093923694777769,62,3,0.54
969,Rohit Reddy,46,Male,Single,Jaipur,Rajasthan,Government Employee,1479292,1308177,391,21,Retirement Plans,8,0,0,Late,Yearly,0.9022972117456528,71,1,0.47
970,Vikram Malhotra,52,Female,Single,Chennai,Tamil Nadu,Civil Engineer,579223,1151104,654,28,Car Insurance,8,3,0,On-time,Monthly,0.0580494214154627,18,3,0.44
971,Manish Gupta,24,Female,Married,Chennai,Tamil Nadu,Shop Owner,1368119,904059,573,30,Life Insurance,6,2,1,Late,Yearly,0.7895771051919289,8,4,0.57
972,Amit Chopra,40,Female,Married,Jaipur,Rajasthan,Nurse,365239,839392,459,36,Retirement Plans,18,3,3,Late,Yearly,0.3696041873289967,61,9,0.52
973,Meena Joshi,36,Female,Married,Indore,Madhya Pradesh,Lawyer,1105441,106757,807,33,Investment Plans,15,3,0,On-time,Monthly,0.2052011455069401,35,5,0.73
974,Kavita Das,62,Male,Single,Hyderabad,Telangana,Businessman,1004098,1198047,773,18,Car Insurance,20,0,0,On-time,Lump Sum,0.9540915101623874,64,3,0.57
975,Priya Sharma,60,Male,Married,Pune,Maharashtra,Lawyer,1467546,1327576,886,31,Retirement Plans,13,0,1,On-time,Lump Sum,0.3630547742111365,28,2,0.63
976,Rajesh Bose,49,Male,Single,Kolkata,West Bengal,Businessman,410318,1081510,701,38,Investment Plans,4,4,1,Late,Lump Sum,0.6844785215051745,49,6,0.47
977,Rajesh Kumar,32,Male,Single,Patna,Bihar,Teacher,1347455,601017,538,12,Retirement Plans,14,0,0,Late,Lump Sum,0.250967827456068,5,10,0.66
978,Pooja Verma,48,Male,Married,Pune,Maharashtra,Plumber,1061701,1280723,803,5,Retirement Plans,9,3,2,On-time,Lump Sum,0.2728405697724381,73,7,0.53
979,Priya Ghosh,48,Male,Married,Ahmedabad,Gujarat,Lawyer,1556150,1065632,813,38,Car Insurance,11,1,0,Late,Yearly,0.7147637648387863,68,4,0.68
980,Dinesh Kumar,32,Male,Married,Lucknow,Uttar Pradesh,Plumber,1382761,603843,494,49,Investment Plans,13,0,1,On-time,Monthly,0.4990888325840691,92,1,0.63
981,Rahul Sharma,44,Male,Single,Chennai,Tamil Nadu,Businessman,1975162,300395,475,47,Retirement Plans,2,2,0,Late,Yearly,0.4147651279531256,50,2,0.7
982,Suman Gupta,47,Male,Married,Hyderabad,Telangana,Doctor,341418,249432,330,40,Investment Plans,20,0,2,On-time,Lump Sum,0.3396392096935535,39,7,0.55
983,Rohit Yadav,31,Male,Married,Chennai,Tamil Nadu,Nurse,1194662,119616,612,13,Car Insurance,10,5,3,On-time,Lump Sum,0.9371292377028742,56,1,0.59
984,Pankaj Joshi,37,Female,Single,Delhi,Delhi,Lawyer,1148763,1145873,300,35,Life Insurance,20,2,3,Late,Yearly,0.7033738817328077,3,6,0.55
985,Divya Saxena,40,Female,Single,Kolkata,West Bengal,Journalist,331176,1264301,853,15,Car Insurance,7,0,3,On-time,Monthly,0.6671847855330642,4,9,0.47
986,Sunita Reddy,24,Male,Single,Chennai,Tamil Nadu,Lawyer,881486,902813,620,29,Health Insurance,12,3,1,On-time,Lump Sum,0.4863090141272516,97,1,0.51
987,Meena Saxena,27,Male,Single,Jaipur,Rajasthan,Businessman,963352,1484559,895,32,Investment Plans,13,2,3,Late,Monthly,0.9984529957282252,39,1,0.53
988,Meena Singh,35,Male,Married,Patna,Bihar,Electrician,1887278,845450,696,9,Retirement Plans,2,1,3,Late,Lump Sum,0.1006336452141432,30,10,0.68
989,Dinesh Singh,46,Female,Married,Delhi,Delhi,Plumber,1672755,395423,889,4,Investment Plans,0,4,2,Late,Monthly,0.4626043594601354,13,10,0.72
990,Anjali Ghosh,30,Male,Married,Chennai,Tamil Nadu,Software Engineer,632382,462979,666,37,Car Insurance,11,0,0,Late,Monthly,0.5863641337810638,44,9,0.62
991,Suresh Reddy,31,Female,Married,Kolkata,West Bengal,Journalist,594336,54273,699,31,Life Insurance,14,2,3,On-time,Monthly,0.2349256600260801,88,3,0.6
992,Suresh Bose,61,Male,Married,Jaipur,Rajasthan,Shop Owner,1282521,1138876,686,49,Retirement Plans,17,4,0,Late,Yearly,0.790313182091051,88,4,0.65
993,Sneha Das,48,Female,Single,Hyderabad,Telangana,Journalist,629351,1302939,549,4,Health Insurance,11,0,1,On-time,Monthly,0.5559818347732386,53,8,0.43
994,Rohit Sharma,53,Male,Married,Chennai,Tamil Nadu,Government Employee,1394324,1441651,312,24,Life Insurance,5,5,2,On-time,Monthly,0.485650664449229,68,7,0.48
995,Pooja Saxena,29,Male,Single,Lucknow,Uttar Pradesh,Doctor,250560,1285300,551,31,Life Insurance,15,5,0,On-time,Monthly,0.3665203444273932,0,7,0.44
996,Anjali Saxena,50,Male,Married,Hyderabad,Telangana,Businessman,588398,308959,868,28,Investment Plans,17,4,3,On-time,Yearly,0.8087241518022655,73,5,0.64
997,Meena Iyer,29,Female,Single,Indore,Madhya Pradesh,Businessman,400248,1247004,306,11,Life Insurance,11,4,2,On-time,Yearly,0.8192842769600011,61,1,0.29
998,Rohit Ghosh,45,Female,Single,Hyderabad,Telangana,Doctor,659072,634653,314,25,Health Insurance,15,1,1,On-time,Lump Sum,0.6159787488712549,6,9,0.52
999,Rajesh Bose,58,Male,Married,Indore,Madhya Pradesh,Farmer,1810973,767758,772,3,Retirement Plans,5,3,3,On-time,Lump Sum,0.2964156549209612,68,4,0.64
